customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
358,Carmen Preston,brianrivera@example.org,NE,2020-03-08,Basic,3588.03
359,Monica Baker,kenneth10@example.com,TO,2024-03-07,Standard,3985.37
360,Anthony Smith Jr.,bgonzalez@example.org,DO,2023-04-19,Premium,1541.75
361,Kara Wilson,qruiz@example.com,BW,2023-10-30,Standard,3489.76
362,Jacob James,seanbaker@example.com,IN,2023-11-07,Standard,3353.4
363,Antonio Goodwin,millermaurice@example.net,NG,2021-05-10,Standard,2418.98
364,Kristen Randall,rsheppard@example.com,TO,2025-10-27,Basic,1784.41
365,Blake Orr,shawrachel@example.net,GD,2025-04-15,Basic,2796.9
366,Travis Cole,teresastokes@example.org,BB,2025-11-23,Standard,3543.99
367,Jessica Osborn DDS,luis11@example.com,TH,2022-07-16,Standard,1602.45
368,Donald Ellis,buchanancindy@example.net,NL,2022-05-20,Premium,691.21
369,Keith Aguilar,buckleyanna@example.org,JO,2020-09-03,Premium,1646.18
370,Sherry Baker,earmstrong@example.org,EC,2025-03-15,Basic,2725.73
371,Lee Steele,fosternatasha@example.net,GW,2021-08-26,Basic,1007.23
372,Derrick Watson,lisa44@example.com,RW,2020-04-17,Premium,3719.16
373,Valerie Perez,terri75@example.com,ZA,2025-02-23,Standard,3650.47
374,Chelsea Lewis,wfigueroa@example.net,MR,2022-07-02,Basic,3024.27
375,Caitlin Collins,htaylor@example.net,AT,2024-12-03,Premium,4179.88
376,Christina Brown,bryantsamantha@example.net,FJ,2021-01-15,Standard,1214.67
377,Kathy Reid,maldonadojohn@example.com,UG,2021-08-23,Premium,1581.11
378,Karen Arnold,frank41@example.com,AT,2022-09-04,Basic,2717.26
379,Kenneth Hanna,deborahbyrd@example.com,CF,2022-04-26,Standard,323.03
380,Richard Saunders,wellsdavid@example.org,US,2022-06-16,Premium,2811.46
381,Lee Hahn,rodney65@example.com,ID,2024-10-20,Basic,4726.04
382,Joseph Hanson,smithyvonne@example.com,TJ,2021-04-23,Basic,4355.46
383,Elizabeth Rodriguez,rogersjoshua@example.com,IS,2023-11-19,Standard,602.68
384,Stephanie Evans,zacharyallen@example.org,US,2021-07-26,Premium,2912.91
385,Charles Johnson,qbright@example.com,NA,2022-06-04,Standard,2445.7
386,Michael Armstrong,matthewreeves@example.net,SN,2022-04-30,Standard,1003.38
387,Todd Howard,megan82@example.com,BY,2023-10-30,Premium,1337.14
388,Molly Hansen,staceylam@example.net,BT,2022-10-28,Standard,659.03
389,Seth Fisher,nathan94@example.com,CL,2021-05-01,Premium,2063.47
390,Lauren Blackburn,kennedyjames@example.org,KZ,2022-10-27,Premium,2927.4
391,Anthony Dickerson,victoriacooper@example.net,PK,2022-04-16,Basic,362.68
392,Catherine Miller,crystal25@example.net,BG,2020-11-09,Premium,4074.6
393,Philip Jackson,tracygallagher@example.org,CO,2020-01-11,Standard,517.39
394,Jennifer Sanford,ismith@example.org,ES,2023-09-08,Premium,680.41
395,Frank Whitaker,andrewsmith@example.net,HU,2022-03-28,Standard,3070.96
396,Emily Garcia,gary04@example.com,PH,2021-05-10,Basic,1205.87
397,Gail Barron,matthewvalenzuela@example.com,GB,2024-05-13,Basic,1963.85
398,Tamara Powell,jeffreymercer@example.org,ES,2021-02-16,Standard,1557.03
399,Barbara Dawson,brooksdanielle@example.net,VU,2020-02-18,Basic,4951.15
400,Mary Valdez MD,butleromar@example.net,ID,2020-04-16,Standard,2886.28
401,Michael Mccoy,robert18@example.com,VU,2022-11-05,Premium,3087.19
402,Ronald Garcia,campbellkristen@example.com,FJ,2023-08-19,Basic,586.24
403,Sandra Dudley,jade42@example.org,SY,2023-08-27,Premium,3165.02
404,Timothy Rivera,smithchristopher@example.org,TO,2022-12-23,Standard,3336.1
405,Brandon Hunt,conwaydawn@example.com,KE,2024-01-05,Premium,1275.34
406,Robert Sawyer,michael56@example.net,CI,2021-08-01,Basic,467.82
407,Amber Christian,markkline@example.net,IQ,2020-07-27,Premium,2101.74
408,Robert White,dross@example.com,MV,2025-04-08,Basic,3009.67
409,Javier Mercado,danielhorton@example.org,DJ,2024-02-20,Standard,259.94
410,Karen Carroll,ywhite@example.com,VA,2020-08-15,Standard,3564.08
411,Sara Mcpherson,timothyfreeman@example.com,OM,2020-03-04,Basic,4312.07
412,Ernest Bush,tiffanysantiago@example.com,SI,2020-04-10,Premium,3468.19
413,Anna Stanley,timothyalvarado@example.net,MV,2023-02-20,Standard,3960.36
414,Stephanie Salazar,schneidereric@example.com,SA,2020-11-21,Basic,2989.97
415,John Allen,brent38@example.net,MT,2025-03-19,Premium,2183.18
416,Jimmy Solis,fmiller@example.com,KW,2022-06-02,Basic,1201.57
417,Matthew Garcia MD,petersenlatoya@example.net,DZ,2020-09-17,Premium,4551.22
418,Christine Powers,michael03@example.com,LS,2021-10-29,Premium,449.91
419,Kara Sandoval,wwilson@example.net,GN,2023-05-12,Premium,3983.88
420,Mark Marsh,jacqueline02@example.com,CU,2020-01-05,Basic,3769.89
421,Jennifer King,jacobconrad@example.com,GM,2024-12-05,Basic,4613.84
422,Michelle Rodriguez,owilliams@example.net,TZ,2022-09-28,Standard,709.33
423,Judith Lawrence,tamarasmith@example.net,BE,2020-09-26,Basic,1590.05
424,Kevin Glass,heatherthompson@example.org,CA,2023-04-27,Standard,4719.11
425,Sonya Gordon,mbarnes@example.net,HU,2022-04-28,Basic,2745.91
426,Tracy Chavez,devonmorrison@example.net,SG,2021-08-22,Standard,494.17
427,Shannon Joseph,jamesweber@example.com,LA,2021-10-16,Premium,4458.17
428,Vicki Santos,williambenson@example.com,KN,2022-01-26,Basic,1679.38
429,John Duncan,icraig@example.com,NO,2020-09-09,Standard,226.74
430,Allison Thomas,gonzalezkaren@example.org,JO,2024-11-05,Premium,4813.36
431,Antonio Mueller,karenjohnson@example.com,CA,2024-02-06,Basic,2976.9
432,Kristina Walker,yyoung@example.net,JO,2023-09-11,Premium,4997.9
433,James Butler,tammy00@example.net,ID,2024-02-27,Basic,4124.96
434,Shannon Ramos,rhondabush@example.net,MN,2021-03-20,Basic,297.14
435,Lindsey Parsons,kellythompson@example.net,BO,2024-07-12,Premium,2405.45
436,Jose Bennett,qramirez@example.org,DK,2021-02-13,Basic,2266.92
437,Gary Mckinney,billmcfarland@example.net,BF,2023-07-03,Standard,989.3
438,Sarah Turner,charles58@example.org,ER,2024-08-22,Basic,2235.84
439,Caitlin Daniels,odavis@example.org,HR,2023-02-14,Standard,4848.37
440,Daniel Goodwin,wbarajas@example.net,AG,2021-12-28,Standard,1805.01
441,David May,susanfleming@example.com,MU,2020-09-08,Standard,1673.19
442,Janice Fernandez,angel85@example.net,SE,2025-06-29,Premium,4302.89
443,Steven Lee,vaughangary@example.net,SN,2022-09-03,Standard,2117.06
444,Michael Ayala,nhouston@example.net,ME,2020-01-17,Standard,1512.27
445,Jessica Montoya,burgesseric@example.com,VC,2025-04-09,Standard,4086.47
446,Anthony Bauer,andrewsjeremy@example.com,NE,2021-12-27,Basic,279.82
447,Jessica Smith,nicholsdarlene@example.net,BI,2022-04-30,Premium,1641.13
448,Mercedes Jones,robertsgina@example.net,BT,2024-07-14,Standard,668.02
449,Jane Short,wellsamanda@example.org,AE,2021-09-08,Standard,4338.06
450,Kimberly Choi,kennetheaton@example.net,KH,2022-05-06,Premium,3322.54
451,Kristen Peters,williamsashley@example.com,SO,2022-03-28,Basic,2363.68
452,Daniel Figueroa,jason82@example.org,ER,2023-04-14,Premium,1019.15
453,Cheyenne White,yorksarah@example.net,PL,2021-04-28,Standard,3150.91
454,Michael King,jessicafreeman@example.com,MK,2023-11-13,Standard,3164.5
455,Ariel Harvey,louishayes@example.net,KM,2020-10-07,Premium,1097.44
456,Krystal Diaz,susan20@example.com,HU,2021-10-31,Basic,741.96
457,Margaret Hill,dennis57@example.com,PE,2024-09-17,Standard,2246.77
458,Juan Thompson,wilkinsonmichele@example.org,SO,2022-02-25,Basic,2475.09
459,Lori Luna,atkinsoncrystal@example.net,TT,2021-03-06,Premium,4868.42
460,Susan Arnold,jvaldez@example.com,MX,2022-06-06,Basic,4016.64
461,Morgan Carter,fmason@example.com,MM,2021-05-04,Basic,876.05
462,Sarah Drake,katherinetaylor@example.org,EE,2023-01-05,Basic,167.0
463,Shelby Thomas,ccrosby@example.org,PS,2023-05-25,Standard,556.73
464,Jacob Williams,aprilmoody@example.com,PW,2022-12-04,Premium,2361.09
465,Amanda Wong,padillaadrienne@example.com,SZ,2025-07-04,Premium,3273.78
466,Carrie Valdez,briana18@example.com,MT,2021-07-30,Premium,2542.04
467,Jared Roth,tommy79@example.org,SC,2025-11-01,Basic,1530.12
468,David Robertson,jason22@example.com,UY,2025-04-16,Basic,1439.78
469,David Shepherd,olsontimothy@example.org,UA,2024-04-20,Standard,4903.2
470,Alison Williams,dennishunt@example.net,CY,2020-12-19,Premium,2338.25
471,Christopher Mullen,johnsjessica@example.com,BS,2020-05-02,Premium,1979.57
472,Kaitlin Olson,mariaburke@example.net,EG,2021-04-19,Basic,2590.38
473,Carol Jennings,ecarlson@example.org,MT,2023-09-27,Premium,4333.73
474,Dale Heath,mserrano@example.org,EE,2022-04-24,Standard,3886.11
475,Amanda Bowers,davisdonna@example.net,SR,2022-11-08,Standard,1765.39
476,Patricia Banks,cwood@example.net,SM,2024-12-18,Basic,1409.15
477,Karen Mack,brianna91@example.com,CR,2022-07-28,Premium,1485.91
478,Susan Miller,ascott@example.net,CH,2021-07-11,Standard,4203.63
479,Autumn Smith,gwendolynstewart@example.com,CD,2024-09-25,Basic,4994.62
480,Dawn Wyatt,ncunningham@example.com,KZ,2020-12-05,Standard,4339.78
481,Juan Grant,mitchellpeters@example.com,KP,2022-05-20,Standard,2739.04
482,Jennifer Taylor,adkinssean@example.net,DK,2023-06-19,Standard,1728.96
483,Rachel Owen,martintamara@example.org,BW,2020-08-07,Basic,1948.33
484,Kyle Davis,jeffrey19@example.org,RS,2024-12-08,Standard,4361.05
485,Miss Kelly Dawson,bautistalori@example.net,SA,2022-04-22,Basic,1270.15
486,Matthew Lara,james98@example.net,MC,2022-08-19,Standard,1244.46
487,Andrew Allen,cantrellchristopher@example.com,MZ,2021-05-22,Standard,313.87
488,Kevin Holmes,calhounandrea@example.net,TJ,2022-02-12,Basic,2417.58
489,Victor Hill,shawnpowell@example.org,IL,2025-06-27,Standard,1991.79
490,Kristin Gordon,stacey84@example.net,TR,2021-01-18,Basic,3982.73
491,James Webb,katherineali@example.com,KZ,2021-07-02,Basic,4906.01
492,Alyssa Wilson,reyeskristina@example.org,GD,2022-10-06,Standard,4827.64
493,Jennifer Gomez,haynesjose@example.com,BW,2024-03-16,Premium,2561.23
494,Gloria Spencer,thomasgomez@example.net,IQ,2022-05-24,Basic,1726.77
495,Tara Lee,jimmyallen@example.com,GA,2021-02-04,Premium,4383.53
496,Sara Kelly,wilsonchristian@example.net,SA,2021-05-17,Standard,588.59
497,Kimberly Williams,uwatson@example.com,TR,2023-09-06,Standard,175.2
498,William Moon IV,karenanderson@example.net,NO,2025-03-18,Premium,2108.9
499,Kathryn Long,stephenmartinez@example.net,PK,2022-11-13,Basic,4852.79
500,Michael Gray,nguyenchloe@example.com,ER,2021-11-22,Premium,2400.5
501,John Austin,ivan63@example.com,ME,2023-04-16,Standard,1758.95
502,James Hayes,tiffanyparks@example.org,WS,2024-07-06,Basic,2047.67
503,Jeffrey James,laurenrodgers@example.com,AG,2021-08-14,Premium,4273.65
504,Dr. Samuel Holmes DDS,jevans@example.net,BE,2021-01-21,Basic,4310.78
505,Amy Cervantes,gcombs@example.com,CH,2022-05-22,Standard,4775.28
506,Justin Frederick,maurice61@example.com,GD,2022-01-03,Basic,3621.72
507,Kenneth Banks,tiffanymitchell@example.com,GQ,2025-10-11,Standard,4374.68
508,Jillian Miller,steven22@example.net,LU,2023-01-23,Premium,3125.55
509,Jennifer Meadows,martinjeremy@example.com,TD,2022-07-13,Premium,3192.69
510,Matthew Nelson,xnorman@example.net,TZ,2021-09-30,Standard,4987.39
511,Christopher Dickerson,jessicastanley@example.net,ME,2023-02-15,Basic,542.86
512,James Davis,bkelley@example.com,SL,2024-06-30,Premium,3825.81
513,Dennis Moore,pparker@example.net,JM,2024-08-03,Basic,4375.64
514,Joseph Jackson,alvaradomichelle@example.com,PY,2022-08-28,Standard,915.19
515,Taylor Dunn,tarawolfe@example.org,UA,2022-10-20,Standard,4526.78
516,Madison Elliott,regina78@example.org,BT,2023-08-02,Premium,1689.44
517,David Torres,millskatherine@example.org,LY,2022-08-26,Premium,1537.5
518,Melissa Vasquez,xevans@example.com,JP,2021-09-20,Standard,2210.37
519,Kimberly Lopez,kfoster@example.net,LK,2023-08-01,Premium,2702.71
520,Connie Miller,zacharymarsh@example.net,MD,2023-11-16,Basic,3440.82
521,Patrick Lamb,elopez@example.org,CR,2024-02-09,Premium,932.92
522,Lisa Nelson,blopez@example.org,BE,2021-09-26,Premium,3086.51
523,William Campbell,jenniferacosta@example.org,BW,2025-10-25,Standard,3136.58
524,Glenn Collins DDS,steven05@example.org,GB,2020-11-26,Premium,2538.57
525,Reginald Jones,qwhite@example.com,AL,2025-09-16,Basic,801.28
526,Danielle Wise,cwright@example.org,PK,2020-09-24,Standard,3225.73
527,Maxwell Clark,tmaldonado@example.com,DJ,2024-05-30,Standard,1351.1
528,Timothy Meyer,timothy43@example.com,BF,2023-10-10,Premium,4504.65
529,Brian Chen,alexis49@example.org,MY,2025-03-07,Standard,4515.93
530,Andrew Logan,jbarker@example.com,BT,2024-09-25,Basic,2778.33
531,Mr. George Booker DDS,browndeanna@example.net,SO,2021-06-28,Premium,2264.48
532,David Holden,linda73@example.org,FM,2024-09-30,Standard,4939.49
533,Danielle Williams,ihansen@example.net,RW,2022-04-07,Standard,3230.8
534,Gregory Oconnor,mikayla98@example.org,BJ,2021-02-19,Standard,3482.54
535,Robert Weaver,osmith@example.net,MU,2023-03-09,Standard,4241.99
536,Lisa Diaz,malikbrown@example.net,MW,2024-05-26,Premium,4996.93
537,Pamela Moore,marcus51@example.org,SK,2021-02-20,Standard,622.6
538,Todd White,harristodd@example.org,AU,2023-12-14,Standard,2902.42
539,Mary Fox,brandon39@example.net,BN,2023-06-05,Basic,1549.77
540,Mary Hebert,mcdonalddanielle@example.com,TH,2020-01-29,Basic,1546.63
541,Samantha Bauer,colonjoseph@example.org,ES,2024-06-16,Basic,2039.45
542,Tony Yu,garciajerry@example.com,ET,2020-06-03,Premium,2873.05
543,Laura Meza,not-an-email,TR,2021-02-27,Basic,3913.73
544,Maurice Andrade,laurapierce@example.net,LU,2022-02-23,Premium,4562.02
545,Lindsay Mahoney,andrea55@example.com,ZW,2023-12-11,Basic,2533.96
546,Lisa Hart,nicholaspierce@example.net,IE,2022-08-01,Standard,3901.13
547,Tyler Smith,birdcaitlin@example.net,CR,2022-02-27,Premium,3074.62
548,Eric Walker,andrew48@example.net,TH,2025-12-16,Standard,1173.12
549,Anna Stevens,devonrichardson@example.net,HU,2023-06-04,Premium,3142.37
550,Anna Ross,jessicacummings@example.com,EC,2021-05-25,Basic,3802.33
551,Michele Weiss,larsonkevin@example.net,TR,2022-12-05,Basic,3436.19
552,Tammy Cook,hbutler@example.org,AE,2022-04-15,Premium,3178.42
553,Alexandra Waters,hbrown@example.org,LB,2023-12-01,Basic,3267.07
554,Jonathan Walker,nunezwendy@example.com,GB,2023-03-28,Standard,3964.19
555,Courtney Roberts,vhernandez@example.org,PY,2023-07-27,Premium,2939.91
556,James Miller,iayala@example.org,RO,2023-06-06,Invalid,743.92
557,Matthew Gonzalez DDS,johnadams@example.com,LI,2023-05-10,Standard,1700.92
558,Ashley Gutierrez,michael55@example.net,TD,2024-02-09,Standard,960.64
559,William Jensen,chanson@example.org,HT,2020-02-23,Premium,3953.91
560,Peter Farrell,singhjohn@example.net,CY,2021-03-13,Standard,2701.18
561,Alexis Benson,torresthomas@example.com,GE,2025-03-18,Standard,4169.32
562,Joshua Christensen,jdean@example.net,MC,2024-06-09,Standard,4578.84
563,Taylor Rose,george43@example.net,VN,2024-01-04,Standard,4840.18
564,Tony Jones,elizabeth51@example.org,JP,2021-08-17,Standard,3758.14
565,Crystal James,mckeetodd@example.net,SN,2025-03-15,Standard,4040.74
566,Walter Castro,williamssandra@example.com,LT,2020-07-11,Standard,4818.18
567,Alicia Sutton,colleen38@example.com,BH,2022-12-09,Premium,3795.34
568,Stefanie Briggs,raymondstacy@example.org,CZ,2023-10-03,Premium,4314.69
569,Chad Blair,robertberry@example.com,KR,2022-01-18,Basic,3404.59
570,Joshua Clark,biancasutton@example.org,CU,2025-06-16,Standard,4839.62
571,Kelly Taylor,dianacunningham@example.org,LB,2021-11-08,Basic,1892.3
572,Michelle White,jessicacannon@example.com,NG,2020-05-28,Standard,168.2
573,Samantha Walsh,edwin31@example.org,ER,2021-10-26,Basic,705.58
574,Miss Lisa Salazar,jerryjohnson@example.org,FM,2020-02-27,Standard,3396.86
575,Ryan Harrison,,CU,2024-09-04,Basic,1384.59
576,Jason Novak,stephanie33@example.org,BI,2020-12-24,Standard,4129.84
577,Jessica Williamson,michelle36@example.com,BB,2021-01-22,Standard,630.9
578,Michelle Long,meyershannon@example.org,HN,2023-08-24,Premium,2410.24
579,Nicholas Grant,leescott@example.com,JO,2023-02-10,Basic,4432.75
580,Louis Brown,stevenlucas@example.org,WS,2022-10-07,Basic,1707.23
581,Kevin Shannon,phillipmorris@example.org,EE,2023-01-01,Basic,1184.7
582,Stephanie Khan,wrightheather@example.net,DK,2022-09-21,Premium,3213.48
583,Brian Cole,christopher68@example.net,DJ,2024-04-22,Standard,4556.0
584,Randy Barr,fernandothomas@example.net,BF,2022-04-09,Standard,3281.27
585,Randy Griffin,davidanderson@example.org,AD,2022-07-08,Premium,784.91
586,Jimmy Foley,franklintrevor@example.org,TZ,2023-09-26,Premium,1591.39
587,Jeremy Burke,sanchezamy@example.net,YE,2023-12-15,Standard,668.99
588,Amber Hernandez,benjamin09@example.net,KG,2023-05-06,Premium,4447.57
589,Brian Chaney,emilycarr@example.net,ME,2021-12-26,Premium,2004.36
590,Cassandra Gibson,sarah14@example.com,MN,2023-07-27,Standard,3385.38
591,Olivia Bridges,carterdennis@example.net,IS,2025-05-20,Basic,3512.77
592,Daniel Clark,rodriguezjessica@example.net,SM,2021-12-22,Basic,2153.72
593,Mr. Timothy Andersen,ronald54@example.net,TR,2025-12-02,Basic,3660.34
594,Carl Hart,lvasquez@example.net,HT,2025-12-20,Standard,3309.12
595,April Johnson,mclaughlinjared@example.net,NI,2024-04-01,Standard,3116.7
596,Justin Walsh,davidsonhannah@example.com,BJ,2022-06-26,Standard,260.31
597,Erica Smith,matthew99@example.org,EC,2021-11-05,Standard,1164.62
598,Tammy Mendoza,probles@example.org,RO,2021-03-01,Standard,4757.72
599,Sean Huang,abowers@example.net,BG,2020-12-06,Standard,586.84
600,Nathaniel Stewart,clarkgina@example.com,BI,2025-01-03,Basic,1899.94
601,Andre Terrell,ashleyprice@example.net,CI,2025-10-25,Basic,1857.5
602,Michele Edwards,nelsonchristopher@example.org,MR,2025-03-09,Standard,1451.82
603,Cindy Turner,brooksbenjamin@example.org,BW,2022-09-17,Premium,4750.15
604,John Porter,matthewwebb@example.net,KR,2022-08-30,Standard,549.2
605,Shane Short,jamiejohnson@example.com,LC,2024-08-26,Premium,3244.35
606,Eric Williams,cookpamela@example.org,SK,2025-03-09,Basic,4858.36
607,Alison Blake,manuellee@example.com,SN,2024-08-05,Premium,3955.29
608,Bruce Hernandez,danny98@example.net,CA,2021-11-30,Premium,4945.22
609,Fernando Thomas,audrey21@example.com,VA,2021-03-28,Basic,1105.51
610,Amber Johnson,rodriguezbrian@example.com,MX,2025-05-08,Basic,1115.07
611,Leslie Huff,tjensen@example.com,FJ,2021-01-27,Premium,4083.96
612,Kim Beltran,fbradley@example.net,PT,2024-04-10,Premium,1709.94
613,Matthew Miranda,ohall@example.org,VE,2020-08-01,Premium,3964.35
614,Clifford Stark,kristina57@example.com,AT,2021-07-19,Basic,113.89
615,John Singleton,katrina99@example.org,SE,2020-05-23,Premium,4938.88
616,Rebecca Nguyen,sparksamanda@example.com,UA,2020-08-13,Basic,1328.21
617,Kimberly Dickson,njones@example.net,UA,2022-06-24,Premium,638.64
618,Ms. Gloria Benson,elainemiller@example.net,TO,2022-08-02,Premium,745.84
619,Kyle Nguyen,shortgregory@example.com,BJ,2025-01-07,Standard,3970.92
620,Linda Wilkins,troy01@example.org,CU,2023-08-03,Premium,2985.38
621,Makayla Smith,donnachavez@example.com,MW,2025-04-27,Premium,953.81
622,Daniel Rich,ashley46@example.net,LY,2023-09-10,Premium,721.12
623,Lisa Dixon,melissabrown@example.net,BF,2025-12-09,Standard,2677.82
624,Veronica Rodriguez,michelle36@example.net,UA,2020-01-02,Basic,411.43
625,James James,elainewells@example.org,TH,2022-05-13,Standard,3912.28
626,Sara Moore,dennisjones@example.org,CV,2022-04-22,Basic,3008.96
627,Mr. William Miller,ydalton@example.net,UY,2024-04-29,Standard,2568.81
628,Jordan Coleman,ocruz@example.org,NO,2025-07-31,Basic,312.49
629,Sarah Young,robert89@example.com,AU,2023-08-17,Basic,2655.11
630,Michele Wilson,fnixon@example.org,ZA,2025-11-13,Standard,3252.37
631,Dr. Peggy Marshall,millschelsea@example.org,PW,2024-05-21,Premium,398.04
632,Mary Sutton,chloe58@example.org,PW,2023-10-13,Standard,4251.76
633,Laura Rivera,susan44@example.org,AZ,2022-09-21,Standard,3461.88
634,Elizabeth Glover,bryan79@example.org,TO,2024-03-02,Standard,3590.77
635,Rhonda Weber MD,martinezchase@example.com,ID,2020-04-23,Standard,460.1
636,Scott Smith,munozrenee@example.net,CZ,2020-10-17,Premium,1678.35
637,Christopher Patton,toddlloyd@example.org,LV,2023-12-15,Premium,421.84
638,Linda Underwood,amullins@example.com,GW,2025-11-26,Standard,3159.16
639,Carol Lane,brian41@example.org,DM,2023-12-18,Basic,2786.95
640,John Vaughan,noahthornton@example.com,IN,2022-10-13,Standard,1966.43
